id,month,shipment
687,2022-12,99958.5
687,2023-01,99958.5
690,2022-11,54455.0
690,2022-12,51995.0
690,2023-01,54735.0
690,2023-02,80085.0
690,2023-03,79045.0
690,2023-04,81310.0
690,2023-06,51395.0
690,2023-07,51395.0
690,2023-08,51395.0
690,2023-09,51395.0
690,2023-10,19425.0
690,2024-02,64300.0
691,2022-11,77955.0
691,2022-12,56655.0
691,2023-01,64355.0
691,2023-02,60345.0
691,2023-03,59980.0
691,2023-04,56655.0
691,2023-05,64355.0
691,2023-06,58235.0
692,2022-11,47540.0
692,2022-12,48410.0
692,2023-01,52180.0
692,2023-02,45800.0
692,2023-03,46380.0
693,2022-11,81085.0
693,2022-12,82435.0
697,2022-12,71000.0
697,2023-02,121500.0
697,2023-03,119250.0
703,2022-12,72900.0
703,2023-01,60900.0
704,2022-11,41025.0
705,2022-11,33960.0
705,2022-12,38295.0
707,2022-11,47480.0
707,2022-12,57950.0
707,2023-01,65780.0
707,2023-02,61310.0
707,2023-03,65700.0
707,2023-04,64660.0
707,2023-05,61230.0
707,2023-06,65270.0
707,2023-07,63690.0
707,2023-08,65680.0
707,2023-09,65620.0
707,2023-10,65700.0
707,2023-11,69190.0
707,2023-12,70230.0
707,2024-01,71710.0
707,2024-02,135860.0
708,2022-11,343745.0
708,2022-12,501895.0
708,2023-01,660475.0
708,2023-02,752515.0
708,2023-03,795090.0
708,2023-04,683985.0
708,2023-05,145465.0
708,2023-06,163900.0
708,2023-07,144725.0
708,2023-08,144725.0
708,2023-09,191185.0
708,2023-10,355915.0
708,2023-11,356355.0
708,2023-12,357250.0
709,2022-11,13885.0
709,2022-12,20450.0
712,2022-12,40690.0
712,2023-01,40030.0
712,2023-02,40920.0
712,2023-03,34840.0
712,2023-04,40180.0
712,2023-05,41070.0
712,2023-06,43980.0
712,2023-07,43980.0
712,2023-08,44870.0
712,2023-09,43980.0
712,2023-10,43980.0
712,2023-11,44870.0
712,2023-12,40970.0
712,2024-01,40970.0
712,2024-02,40970.0
713,2023-01,73610.0
713,2023-02,64625.0
713,2023-03,63570.0
713,2023-04,65520.0
713,2023-05,65315.0
713,2023-06,65265.0
713,2023-07,65265.0
716,2022-11,21805.0
716,2022-12,20820.0
717,2022-12,34100.0
719,2022-12,602370.0
719,2023-04,53587.55
719,2023-05,54355.0
719,2023-06,55100.0
719,2023-07,64355.0
719,2023-08,58355.0
720,2022-12,58255.0
721,2022-12,31500.0
721,2023-01,35700.0
722,2023-01,55359.0
722,2023-02,55471.5
722,2023-03,84685.0
722,2023-04,72185.0
722,2023-05,82575.0
722,2023-06,74295.0
722,2023-07,63585.0
722,2023-08,57415.0
722,2023-09,73240.0
722,2023-10,76405.0
722,2023-11,76405.0
722,2023-12,78515.0
722,2024-01,84700.0
722,2024-02,87900.0
726,2022-12,60350.0
726,2023-01,36735.0
726,2023-02,46680.0
726,2023-03,58380.0
726,2023-04,45550.0
726,2023-05,92985.0
726,2023-06,93305.0
726,2023-07,60925.0
726,2023-08,52295.0
726,2023-09,46765.0
726,2023-10,46200.0
726,2023-11,36675.0
726,2023-12,49105.0
726,2024-01,47315.0
726,2024-02,44005.0
727,2022-12,39120.0
727,2023-01,73580.0
727,2023-02,74930.0
727,2023-03,72295.0
727,2023-04,74810.0
727,2023-05,72965.0
727,2023-06,79210.0
727,2023-07,52970.0
727,2023-08,53920.0
727,2023-09,52970.0
727,2023-10,53920.0
727,2023-11,54395.0
727,2023-12,54395.0
727,2024-01,54395.0
727,2024-02,54395.0
728,2022-12,780000.0
732,2023-05,306425.0
739,2023-01,72325.0
739,2023-02,63325.0
739,2023-03,62735.0
739,2023-04,62125.0
739,2023-05,63180.0
739,2023-06,63180.0
739,2023-07,84405.0
739,2023-08,80405.0
739,2023-09,80405.0
739,2023-10,80405.0
739,2023-11,80405.0
739,2023-12,80405.0
739,2024-01,80405.0
739,2024-02,54542.5
740,2023-01,271845.0
740,2023-02,50685.0
740,2023-03,43325.0
740,2023-04,48450.0
740,2023-05,24470.0
742,2022-12,126530.0
742,2023-01,117455.0
742,2023-02,117455.0
742,2023-03,117455.0
742,2023-04,117455.0
742,2023-05,117455.0
742,2023-06,117455.0
742,2023-07,117455.0
742,2023-08,140535.0
742,2023-09,117455.0
742,2023-10,117455.0
742,2023-12,130750.0
742,2024-01,147680.0
742,2024-02,151180.0
743,2023-02,56755.0
743,2023-03,50755.0
743,2023-04,50755.0
743,2023-05,50755.0
743,2023-06,50755.0
743,2023-07,50755.0
743,2023-08,54200.0
743,2023-09,56100.0
743,2023-10,56100.0
743,2023-11,64400.0
743,2023-12,66800.0
743,2024-01,66800.0
743,2024-02,66800.0
744,2023-02,91664.42
744,2023-03,92754.55
744,2023-04,44550.0
744,2023-05,55377.3
744,2023-06,40788.0
744,2023-07,46861.0
744,2023-08,49515.32
744,2023-09,43951.06
744,2023-10,57510.64
744,2023-11,63584.0
744,2023-12,62335.11
744,2024-01,72307.0
746,2023-01,17800.0
746,2023-02,21050.0
746,2023-03,10650.0
746,2023-04,18800.0
746,2023-05,13450.0
746,2023-06,5300.0
746,2023-07,13000.0
746,2023-08,13600.0
746,2023-09,9000.0
746,2023-10,16650.0
746,2023-11,16950.0
746,2023-12,14700.0
746,2024-01,3350.0
746,2024-02,6550.0
747,2023-01,18000.0
747,2023-02,15500.0
747,2023-03,25350.0
747,2023-04,24600.0
747,2023-05,6200.0
747,2023-06,17600.0
747,2023-07,12200.0
747,2023-08,14600.0
747,2023-09,18200.0
747,2023-10,14900.0
747,2023-11,20900.0
747,2023-12,16700.0
747,2024-01,15750.0
747,2024-02,22000.0
748,2023-01,131230.0
748,2023-02,129300.0
748,2023-03,119425.0
748,2023-04,129135.0
748,2023-05,223095.0
748,2023-06,306085.0
748,2023-07,322720.0
748,2023-08,200040.0
748,2023-09,201940.0
748,2023-10,230035.0
748,2023-11,227185.0
748,2023-12,227660.0
748,2024-02,156550.0
749,2023-01,20300.0
749,2023-02,31200.0
749,2023-03,14000.0
749,2023-04,5150.0
749,2023-05,7900.0
749,2023-06,7450.0
749,2023-07,22650.0
749,2023-08,12650.0
749,2023-09,11750.0
749,2023-10,22050.0
749,2023-11,18750.0
749,2023-12,19050.0
749,2024-01,9200.0
749,2024-02,10500.0
751,2023-01,132100.0
751,2023-02,135900.0
751,2023-03,191050.0
751,2023-04,172250.0
751,2023-05,131655.0
751,2023-06,91800.0
751,2023-07,105100.0
751,2023-08,152950.0
751,2023-09,162950.0
751,2023-10,155600.0
751,2023-11,154800.0
751,2023-12,144950.0
751,2024-01,106450.0
751,2024-02,220150.0
752,2023-01,77095.0
752,2023-02,48735.0
752,2023-03,45380.0
752,2023-04,45330.0
752,2023-05,45380.0
752,2023-06,45330.0
752,2023-07,45330.0
752,2023-08,45330.0
752,2023-09,45330.0
752,2023-10,45380.0
752,2023-11,45330.0
752,2023-12,45380.0
752,2024-01,40000.0
752,2024-02,42610.0
765,2023-02,68145.0
765,2023-05,64695.0
768,2023-01,33685.0
768,2023-02,33685.0
768,2023-03,33685.0
768,2023-04,33685.0
768,2023-05,33685.0
768,2023-06,33685.0
768,2023-08,52315.0
768,2023-09,52315.0
768,2023-10,23540.0
771,2023-02,107124.0
771,2023-03,102032.0
771,2023-04,102032.0
771,2023-05,104768.0
771,2023-06,104768.0
771,2023-07,104768.0
771,2023-08,108416.0
771,2023-09,118416.0
771,2023-10,114800.0
771,2023-11,114800.0
771,2023-12,121184.0
771,2024-01,121184.0
771,2024-02,75856.0
772,2023-01,46625.0
772,2023-02,49190.0
772,2023-03,49430.0
772,2023-04,47080.0
772,2023-05,62425.0
772,2023-06,59450.0
772,2023-07,60505.0
772,2023-08,59740.0
772,2023-09,46790.0
772,2023-10,65780.0
772,2023-11,60250.0
772,2023-12,62360.0
772,2024-01,75800.0
772,2024-02,75800.0
775,2023-01,64070.0
775,2023-02,88905.0
775,2023-03,78475.0
775,2023-04,69345.0
775,2023-05,70745.0
777,2023-02,57590.0
777,2023-03,58275.0
777,2023-04,60735.0
777,2023-05,64700.0
777,2023-06,66225.0
777,2023-07,93920.0
777,2023-08,108935.0
777,2023-09,103990.0
777,2023-10,120410.0
777,2023-11,116680.0
777,2023-12,118685.0
778,2023-02,49200.0
778,2023-03,84030.0
778,2023-04,98060.0
778,2023-05,104770.0
778,2023-06,94005.0
778,2023-07,47910.0
778,2023-08,47910.0
778,2023-09,43050.0
778,2023-10,52830.0
778,2023-11,48760.0
778,2023-12,47865.0
781,2023-01,104319.0
781,2023-02,60660.0
781,2023-03,359157.0
781,2023-04,241780.0
781,2023-05,321769.75
781,2023-06,337482.75
781,2023-07,288638.5
781,2023-08,333853.75
782,2023-01,207030.0
782,2023-02,219805.0
782,2023-09,316620.75
783,2023-01,35000.0
783,2023-02,35000.0
783,2023-03,35000.0
783,2023-04,35000.0
783,2023-05,35000.0
783,2023-06,35000.0
783,2023-07,50000.0
783,2023-08,50000.0
783,2023-09,50000.0
783,2023-10,50000.0
783,2023-11,50000.0
783,2023-12,25000.0
785,2023-02,5306.6
785,2023-03,12898.1
785,2023-04,5287.0
785,2023-05,10180.0
785,2023-06,8600.0
785,2023-07,3860.0
785,2023-08,8600.0
785,2023-09,700.0
785,2023-10,700.0
786,2023-02,191000.0
786,2023-03,21000.0
786,2023-04,118000.0
786,2023-05,285500.0
786,2023-06,239500.0
786,2023-07,239500.0
787,2023-05,121800.0
787,2023-06,68600.0
788,2023-03,43885.0
789,2023-03,44100.0
789,2023-04,58240.0
789,2023-06,7280.0
789,2023-07,28000.0
789,2023-08,8400.0
789,2023-09,15120.0
791,2023-03,863600.0
791,2023-04,800000.0
791,2023-05,800000.0
791,2023-06,800000.0
791,2023-07,800000.0
791,2023-08,800000.0
791,2023-09,800000.0
791,2023-10,800000.0
791,2023-11,800000.0
791,2023-12,800000.0
791,2024-01,729833.33
791,2024-02,729833.33
792,2023-02,4565.0
792,2023-03,6675.0
792,2023-04,4565.0
792,2023-05,4565.0
792,2023-06,1400.0
792,2023-07,94050.0
792,2023-08,94050.0
792,2023-09,94050.0
793,2023-03,47776.7
793,2023-04,68201.0
793,2023-05,29753.94
793,2023-06,33800.38
793,2023-07,32094.47
793,2023-08,30294.260000000002
793,2023-09,32660.43
793,2023-10,31813.620000000003
793,2023-11,69896.06
796,2023-03,43610.0
796,2023-04,39810.0
796,2023-05,39810.0
797,2023-02,121745.0
797,2023-03,110895.0
797,2023-04,119535.0
797,2023-05,114530.0
797,2023-06,111790.0
797,2023-07,115900.0
797,2023-08,115900.0
797,2023-09,115900.0
797,2023-10,185000.0
797,2023-11,185000.0
797,2023-12,192000.0
797,2024-01,192000.0
797,2024-02,192000.0
798,2023-02,72830.0
798,2023-03,67495.0
798,2023-04,103280.0
798,2023-05,60220.0
798,2023-06,76710.0
798,2023-07,72345.0
798,2023-08,91255.0
798,2023-09,112215.0
798,2023-10,113000.0
798,2023-11,129800.0
798,2023-12,127400.0
798,2024-01,116600.0
798,2024-02,103400.0
799,2023-03,69450.0
800,2023-03,60930.0
801,2023-04,141016.14
801,2023-05,135722.84
801,2023-06,134507.25
801,2023-07,175629.32
801,2023-08,158123.46
801,2023-09,154572.82
801,2023-10,96969.6
801,2023-11,94652.57
801,2023-12,93221.72
803,2023-05,123430.0
803,2023-06,121930.0
803,2023-07,121930.0
803,2023-08,121930.0
804,2023-03,36605.0
804,2023-04,29795.0
804,2023-05,32355.0
804,2023-06,35460.0
804,2023-07,27580.0
804,2023-08,68095.0
804,2023-09,26915.0
804,2023-10,36205.0
804,2023-11,28900.0
804,2023-12,69210.0
806,2023-03,70950.0
806,2023-04,64950.0
806,2023-05,71525.0
806,2023-06,71525.0
806,2023-07,41500.0
807,2023-03,64420.0
807,2023-04,66300.0
807,2023-05,66300.0
807,2023-06,66300.0
808,2023-05,84000.0
808,2023-06,78000.0
808,2023-07,78000.0
808,2023-08,73050.0
808,2023-09,101020.0
808,2023-10,100285.0
808,2023-11,73050.0
813,2023-03,37865.0
813,2023-04,23590.0
813,2023-05,23590.0
814,2023-03,175693.07
814,2023-04,142413.0
814,2023-05,132686.0
817,2023-03,61625.0
817,2023-04,57125.0
817,2023-05,57125.0
817,2023-06,64335.0
817,2023-07,64335.0
817,2023-08,64335.0
817,2023-09,67925.0
817,2023-10,67685.0
817,2023-11,67855.0
817,2023-12,67850.0
817,2024-01,67850.0
818,2023-10,285830.0
818,2023-11,318246.67
818,2023-12,294707.6
818,2024-01,97525.0
818,2024-02,109456.7
819,2023-04,59590.0
819,2023-05,86350.0
819,2023-06,86350.0
819,2023-07,99010.0
819,2023-08,94790.0
819,2023-09,99010.0
821,2023-03,110380.0
821,2023-04,110380.0
821,2023-05,110380.0
821,2023-06,110380.0
821,2023-07,110380.0
821,2023-08,110380.0
821,2023-09,110380.0
821,2023-10,107821.2
821,2023-11,106491.2
821,2023-12,106491.2
821,2024-01,106491.2
821,2024-02,106491.2
822,2023-05,100170.0
822,2023-06,76027.5
822,2023-07,98527.5
822,2023-08,76455.0
822,2023-09,76027.5
822,2023-10,98527.5
822,2023-12,87540.0
822,2024-01,87540.0
822,2024-02,87540.0
823,2023-04,49525.0
823,2023-05,43275.0
823,2023-06,44225.0
823,2023-07,44225.0
825,2023-04,205000.0
829,2023-07,38900.0
829,2023-08,13400.0
83,2023-01,100166.4
83,2023-02,96881.1
83,2023-03,101759.7
83,2023-04,97543.8
83,2023-05,101007.7
83,2023-07,79021.1
83,2023-08,79021.1
83,2023-09,79021.1
830,2023-04,50475.0
830,2023-05,44495.0
830,2023-06,44495.0
831,2023-04,51030.0
831,2023-05,51000.0
831,2023-06,56655.0
831,2023-07,52180.0
831,2023-08,15340.0
832,2023-04,60072.1
832,2023-05,61187.6
832,2023-06,91257.6
837,2023-04,92650.0
837,2023-05,98000.0
838,2023-04,550000.0
841,2023-03,87918.97
841,2023-04,87319.0
841,2023-05,92930.0
841,2023-06,90386.49
841,2023-07,88211.79
841,2023-08,80675.0
841,2023-09,82840.1
841,2023-10,85526.47
841,2023-11,87880.0
841,2023-12,101823.39
841,2024-01,93387.23
841,2024-02,97301.06
842,2023-04,7700.0
842,2023-05,87570.0
843,2023-04,7700.0
843,2023-05,20890.0
844,2023-04,7700.0
844,2023-05,19045.0
845,2023-04,7700.0
845,2023-05,19940.0
846,2023-05,95795.0
846,2023-06,74795.0
846,2023-07,74795.0
846,2023-08,74795.0
846,2023-09,74795.0
846,2023-10,74795.0
846,2023-11,74795.0
846,2023-12,74795.0
846,2024-01,74795.0
846,2024-02,74795.0
847,2023-04,311500.0
847,2023-05,259925.0
847,2023-06,210195.0
848,2023-05,62920.0
848,2023-06,60960.0
848,2023-07,64390.0
848,2023-08,69065.0
848,2023-09,98690.0
848,2023-10,96435.0
848,2023-11,99075.0
848,2023-12,100765.0
850,2023-05,84015.0
850,2023-06,78015.0
850,2023-07,78015.0
850,2023-08,80505.0
850,2023-09,80505.0
850,2023-10,78660.0
850,2023-11,80505.0
850,2023-12,76170.0
850,2024-01,106433.0
850,2024-02,106433.0
851,2023-05,65980.0
851,2023-06,70400.0
851,2023-07,71410.0
851,2023-11,71410.0
851,2023-12,40825.0
851,2024-01,40825.0
851,2024-02,40825.0
852,2023-05,125475.0
852,2023-06,53580.0
852,2023-07,102450.0
854,2023-06,38120.0
854,2023-07,57318.46
854,2023-08,67331.37
855,2023-05,12175.0
857,2023-05,300030.0
857,2023-06,321280.0
859,2023-05,57601.2
859,2023-06,67012.8
859,2023-07,78108.0
859,2023-08,115101.2
86,2023-06,44734.5
86,2023-07,45067.32
86,2023-08,49469.16
86,2023-09,55818.26
865,2023-06,53398.4
865,2023-07,21675.0
865,2023-08,36883.54
865,2023-09,39561.45
866,2023-06,82000.0
866,2023-07,94870.0
866,2023-08,87940.0
866,2023-09,105550.0
866,2023-10,94450.0
866,2023-11,103070.0
868,2023-05,41960.0
868,2023-06,48000.0
868,2023-07,48760.0
868,2023-08,48760.0
868,2023-09,52690.0
868,2023-10,51650.0
868,2023-11,52690.0
868,2023-12,52690.0
869,2023-05,63520.0
869,2023-06,79180.0
869,2023-07,94820.0
87,2022-11,70050.0
87,2023-01,73380.0
87,2023-02,83480.0
87,2023-03,89300.0
87,2023-04,89300.0
87,2023-05,78605.0
87,2023-06,72485.0
871,2023-05,25000.0
872,2023-06,17600.0
872,2023-07,39495.0
872,2023-08,39495.0
872,2023-09,39495.0
872,2023-10,36515.0
872,2023-11,36515.0
872,2023-12,44570.0
872,2024-01,37570.0
872,2024-02,37570.0
873,2023-06,99855.0
873,2023-07,97775.0
873,2023-08,97775.0
873,2023-09,98830.0
874,2023-06,307800.0
874,2023-07,205190.0
874,2023-08,153884.1
874,2023-09,142458.97
876,2023-07,48245.0
876,2023-08,42145.0
876,2023-09,34090.0
877,2023-07,47925.0
877,2023-08,33250.0
877,2023-09,33725.0
878,2023-07,50285.0
878,2023-08,39180.0
878,2023-09,33200.0
879,2023-07,66375.0
879,2023-08,66950.0
879,2023-09,117425.0
879,2023-10,117900.0
879,2023-11,117425.0
879,2023-12,124900.0
879,2024-02,136450.0
884,2023-06,50000.0
886,2023-06,406720.0
886,2023-07,106543.34
886,2023-08,26020.0
886,2023-09,26020.0
886,2023-10,26020.0
887,2023-07,94500.0
887,2023-08,94500.0
887,2023-09,94500.0
887,2023-10,195900.0
887,2023-11,94500.0
887,2023-12,94500.0
888,2023-06,18650.0
888,2023-08,172315.0
888,2023-09,154490.0
888,2023-10,209610.0
888,2023-11,276175.0
888,2023-12,273970.0
888,2024-01,267985.0
888,2024-02,196120.0
889,2023-06,32075.0
889,2023-07,63190.0
889,2023-08,64940.0
889,2023-11,64620.0
890,2022-11,68700.0
890,2022-12,68700.0
890,2023-01,70470.0
890,2023-02,89650.0
890,2023-03,77320.0
890,2023-04,83900.0
890,2023-05,83900.0
890,2023-06,83900.0
890,2023-07,122230.0
890,2023-08,124310.0
890,2023-09,142420.0
890,2023-10,118395.0
890,2023-11,117765.0
890,2023-12,129890.0
890,2024-01,128700.0
890,2024-02,169200.0
891,2023-07,126447.63
897,2023-07,110000.0
898,2023-06,125524.26
898,2023-07,19400.0
899,2023-08,103460.0
899,2023-09,89060.0
899,2023-10,89060.0
899,2023-11,44100.0
900,2023-07,67825.0
900,2023-08,67675.0
901,2023-07,35000.0
904,2023-07,13194.5
910,2023-07,69800.0
910,2023-08,70000.0
910,2023-10,65425.0
912,2023-08,100955.0
912,2023-09,70025.0
913,2023-07,58200.0
913,2023-08,58200.0
913,2023-09,58200.0
913,2023-10,58200.0
913,2023-11,58200.0
913,2023-12,58200.0
914,2023-08,131945.0
914,2023-09,131645.0
914,2023-10,131645.0
915,2023-07,220027.2
915,2023-08,231803.7
915,2023-09,231659.69999999998
915,2023-10,175025.4
915,2023-11,174976.4
915,2023-12,175678.0
916,2023-08,763110.0
917,2023-07,74300.0
917,2023-08,62900.0
917,2023-09,38700.0
917,2023-10,47900.0
917,2023-11,52600.0
917,2023-12,54700.0
918,2023-07,46500.0
918,2023-08,77500.0
918,2023-09,181904.97999999998
918,2023-10,113500.0
918,2023-11,83095.0
918,2023-12,77500.0
920,2023-07,20593.25
920,2023-08,16288.25
920,2023-09,15678.25
921,2023-06,49035.0
921,2023-07,49940.0
923,2023-07,36640.0
923,2023-08,32750.0
925,2023-08,115260.0
925,2023-09,132520.0
925,2023-10,135230.0
925,2023-11,141750.0
925,2023-12,156040.0
925,2024-01,120025.0
925,2024-02,43922.5
927,2023-08,130750.0
927,2023-09,128150.0
927,2023-10,128850.0
927,2023-11,51850.0
929,2023-08,82220.0
929,2023-10,82020.0
930,2023-09,36687.5
930,2023-10,31152.5
930,2023-11,30350.0
930,2023-12,34547.5
930,2024-01,25750.0
930,2024-02,25600.0
931,2023-08,28145.0
931,2023-09,25270.0
931,2023-10,17775.0
932,2023-08,55300.0
932,2023-09,53400.0
932,2023-10,54300.0
932,2023-11,54800.0
933,2023-08,18635.0
933,2023-09,20440.0
934,2023-08,22620.0
934,2023-09,22020.0
934,2023-10,19865.0
934,2023-11,19865.0
935,2023-10,190000.0
940,2023-08,40500.0
940,2023-10,61200.0
940,2023-11,79655.0
940,2023-12,103293.3
940,2024-01,61093.3
940,2024-02,102535.0
941,2023-08,26200.0
941,2023-10,26200.0
941,2023-12,26900.0
941,2024-02,26900.0
943,2023-09,47800.0
943,2024-02,46000.0
944,2023-09,122200.0
946,2023-08,64400.0
946,2023-09,64400.0
946,2023-10,64400.0
946,2023-11,64400.0
946,2023-12,64400.0
947,2023-08,88838.0
947,2023-09,100891.0
947,2023-10,106346.0
947,2023-11,70709.0
947,2023-12,107411.0
951,2023-09,402400.0
951,2023-10,402400.0
951,2023-11,402400.0
951,2023-12,402400.0
954,2023-09,135000.0
954,2023-10,135000.0
954,2023-11,135000.0
954,2023-12,35000.0
955,2023-09,9300.0
955,2023-10,9300.0
955,2023-11,13200.0
955,2023-12,17400.0
956,2023-09,61000.0
956,2023-10,61000.0
956,2023-11,61000.0
956,2023-12,55000.0
958,2023-09,91450.0
958,2023-10,83850.0
958,2023-11,84850.0
958,2023-12,50250.0
960,2023-09,35000.0
962,2023-09,40400.0
962,2023-10,40600.0
962,2023-11,43400.0
962,2023-12,46700.0
966,2023-12,75700.0
966,2024-01,65800.0
966,2024-02,67000.0
969,2023-09,40225.0
975,2023-10,49312.34
975,2023-11,48661.49
975,2023-12,54828.0
975,2024-01,59773.5
975,2024-02,61006.5
976,2023-10,80600.0
977,2023-10,78600.0
977,2023-11,68600.0
977,2023-12,68600.0
977,2024-01,68600.0
977,2024-02,71900.0
978,2023-10,125000.0
978,2023-11,50640.0
979,2023-10,231802.84
979,2023-11,244094.97
979,2023-12,254936.21
998,2023-11,45205.0
998,2024-01,41050.0
998,2024-02,46545.0
